Restoran_Adi,Restoran_Link,new_Yorum
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,3.siparişim ve hiç bir sos eklenmemiş normal de yorum yapmam sinirlerim tepeme toplandı !!!salata satıyorsunuz beyfendi hanımefendi sosu nasıl unutuyorsunuz
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,lezzeti gayet iyi ama sosları koymamışlar :(
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,2 saatte geldi 1 yıldız bile fazla. bir daha asla
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,gelince arasalar keşke. ofisi aramaları yemek için sıkıntılı. bundan sonra teslim edilmeden aranmasını istiyorum.
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,"ton balıklı salatasına bayılıyorum, gayet lezzetli. sadece keşke kurye siparişimi yukarı çıkarsaydı. i̇ş yoğunluğumun arasında işimi bölüp aşağı inmek zorunda kaldım. normalde kuryeler yukarı çıkabiliyor fakat kuryeniz tercih etmedi"
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,11.50’de verdiğim sipariş tam 14.15’te ulaştı. kıçı kırık bi bowlu saatlerce beklediğime inanamıyorum. böyle bi rezillik görmedim. alt tarafı bi bowl göndereceksiniz ne kadar yoğun olabilirsiniz ki? bi daha asla buradan sipariş vermem bu ilk ve sondu.
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,şahane bir salataydı notları dikkate aldığınız için çok teşekkür ederim
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,"sipariş 1 saat sonra geldi. tavuklu sezar salata soyledim. salata hem çoktan yapılıp gönderilmiş hem de kullanılan yeşilliklerin bir kısmı çürüktü . sezar sos ve parmezan peyniri sadece yazıyordu, ne kullanılmış ta belli değildi. zehirlenecegim diye korktum yemedim. salata kesinlikle söylemeyin buradan"
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,2 gün önce aynı siparişi verdim çok beğenip tekrar söyledim diğer siparişimle alakası yok 2 saatte geldi ve kabın yarısını bile doldurmamışlar
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,tam 2 buçuk saatte geldi!!!
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,"ürünü aşağıda unutmuş olmama rağmen aldığımda çorba hâlâ sıcaktı, iyi paketlenmiş. lezzeti yerindeydi, salata ürünleri tazeydi."
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,i̇lk defa söyledim bayıldımm
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,bayildimmm biraz daha büyük olsa çok iyi olurdu ama lezzet çok çok iyi
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,yemek güzeldi extra istediğim siyah pirinç azdı. sipariş 1.30 saat sürmese fena değildi
öz doydum kebap (i̇stinye),https://tgoyemek.com/restoranlar/177185,pek lezzetli değildi teşekkürler
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,yorumları okuyup başta tedirgin şekilde sipariş verdim ama siparişim geldikten sonra inanılmazdı mayonez vs kurye arkadaşımız da gayet vaktinde geldi mayonez el yapımı sanırım başka türlü bu kadar güzel olamazdı açıkçası teşekkürler lütfen hiç bozmadan devam edin :)
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,yeni açılan bu yerden sipariş vermek istedim ancak tam bir hayal kırıklığı oldu benim için lezzet çok kötüydü ayrıca paket içeriğine insan en azından kuru mendil felan koyar yani..
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,siparişi getiren kurye abi çok tatlı biriydi böyle güler yüzlü insanları görmeyi özlemişim
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,sosu lezzeti çok güzel ama ekmeği biraz sertti açıkçası
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,dürüm çok kuruydu ve sos yok gibiydi. geç söyledim ama servis edilmeyecek kaliteydi. tekrar sipariş vermem. sıcakda değildi.
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,abi kafayı yersin askerden sonra böyle bi döneri daha askerlik dışında yiyemem sanıyordum aşırı iyi
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,hayatımda yediğim en kötü dönerdi aşırı sertti
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,biber turşusu az olmuş ama çok lezzetliydi çok beğendim
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,hızlı ve lezzetliydi fakat biber az geldi.
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,cok beğendim teşekkür ederiz emeğinize sağlık
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,çok iyi ya favorimsiniz arttıkk
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,muhteşemdi teşekkür ederiz emeğinize sağlık
dönerken uğra (ayazağa),https://tgoyemek.com/restoranlar/406497,çok güzel ve lezzetliydi mayoneze bayıldım bu arada ellerinize sağlık şefim.
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,notumu dikkate aldığınız için hem size hem kuryeye çok teşekkür ederim beklediğimden bile güzel bir i̇skender yedim bundan sonra i̇skender denildiğinde aklıma ilk siz geleceksiniz planlarım arasında bizzat gelip yemek de var. müdavimlerinize bir kişi daha eklendi<3
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,"sürekli sipariş veriyorum, etleri-lavaslari-servisleri her şey çok iyi. çok az yorum yaparım, burası hak ediyor"
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,"servis yan ürünler paketlemeye özen vb çok iyiydi, sadece gramaj farkı olan aynı ürünleri ayırabilmemiz için üzerine yazılması iyi olur"
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,ben et döner dürüm sipariş etmiştim ama pilav üstü et döner geldi. ancak çok lezzetliydi. ayrıca yanında boş da olsa lavaş vardı. lavaşı başka bir şeyle yemek için saklıyorum. patates de ev yapımı gibi. ayran da güzel. çok temiz ve özenli paketleme. teşekkürler.
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,dönerler harikaydı ve sıcacık geldi:) ayrıca ikram için çok teşekkürler
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,tek kelimeyle harika hızlı ve sıcak geldi tafsiye ederim
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,i̇ndiriminiz olduğu için yorumları aldanmadan sipariş verdim hızlı geldi şaşırdım teşekkürler
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,"yemeğe hiç sözüm yok, çok güzel ama her seferinde servis olmasın, ekmek olmasın ziyan oluyor diye not yazıyorum. bir kere bile okumuyorlar, her seferinde getiriyorlar. dikkatli olmaları gerekiyor…"
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,böyle bir lezzet yok 
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,asla 110 gramlık bir ürün değildi
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,soğuk geldi çokta geç geldi ama tadı gerçekten iyi
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,ben bu kadar hızlı bir sipariş hiç bir yerde almadım. hem sıcak hem lezzetli benden sonra 15 20 dakika sonra arkadaşım sipariş verdi yine hızlı bir şekilde geldi gerçekten tadıda lezzetli tavsiye ederim. teşekürler
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,pilav daha iyi olabilir
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,bayılıyorum buraya paketleme olsun yan ürünleri porsiyonu olsun efsane
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,10/10.. ikram için teşekkürler. her şey çok güzeldi.
döner ağacı maslak (maslak),https://tgoyemek.com/restoranlar/371765,et çok kaliteli ama nedense bir doner tadı alamadim yerken
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"wrap icinde et yoktu , koymayi unutmuslar"
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"çok lezzetli bir salataydı, teşekkürler."
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,sadece patates püresi içindeki baharatlar çöplü olabiliyor. ona dikkat edilirse çok leziz
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,ben eskıden hep sıparıs verırdım ama artık bence eskısı tadı kalmamıs. bı yesıllıge azbısey tavuk konup yollanmıs. sosu eskı tadında sadeve ama bu kadar yavan bı salata olmazdı eskıden uzuldum acıkcası
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,tavuk siparişi vermistim et geldi yiyemedim ya
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"yediğim en güzel wrapti, keşke hep indirim bulsam"
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,cola gelmedi lütfen iadesini yapın
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,wrapte karamelize soğan ve pirincin sosundan gelen şekerli tat fazla baskındı bana hitap etmedi. acı da değildi. paketleme çok iyi kutu vs güzel düşünülmüş.
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"cok basarili ve doyurucu, elinize saglik"
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,dürümün porsiyonu küçük. ürün kalitesi güzel ama lezzet iyileştirilebilir. i̇kram püre için teşekkürler!
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"notum dikkate alınmıştı, sıcacık ve hızlı şekilde geldi, porsiyon küçük görünebilir ama çok doyurucu çok güzeldi teşekkür ederim"
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"the wrap neredeyse ilk gunden beri musterisi oldugum bir mekan… uzun zamandir siparis verme firsatim olmamisti, bugun gelen siparisimde sunu gordum :) ilk gunku kalite ve tad hala var… o patates puresi ayni tad, wrap desen ilik ilik yine cok guzel geldi. ben sizi tebrik ederim, gercekten 15 yildan fazla bu sektordesiniz ve hala kalite muthis! "
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,90 lira kola mı olur
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"büyük boy dürümün neredeyse hepsi salata, tavukları kuru ve tatsız. yedikten sonra mide rahatsızlığı yaptı ayrıca dürüm buz gibi geldi"
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,lezzeti fena değil ama porsiyonlar çok küçük. yani yaklaşık toplam 10 cmlik dürüm 2 parçaya bölünmüş başta şaşkınlık yaşayabilirsiniz
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,bidaha siparişi verirmiyim sanmam parasını hak ediyormu asla.!
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,yani zaten 380 küsür para alıyorsanız 1kg tavuk göğüs eti parasına tutup 40 gram tavuk koyup sebzeyi basıp göndermemelisiniz… patates püresi güzeldi ama sebzeden ibaret wrap kötüydü.
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,"tadı güzeldi, yanındaki aromatik patates püresi favorim oldu. et miktarı, marulla kıyaslayınca biraz az göründü."
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,özellikle wrap ile beraber fesleğenli püreyi çok beğeniyorum paketleme filan çok iyi ve çok hızlı geldi teşekkürler
koç & köşem büfe,https://tgoyemek.com/restoranlar/107381,gurme lezzetler olan harika bir yer malzemelerinden ambalajına kadar tamamen kalite
seferbey döner & kebap (maslak),https://tgoyemek.com/restoranlar/280439,patates simsiyah ne demek oluyor bu ? susurluk ayranı istedim diğerinden göndermişsiniz bunu bende sipariş edebilirdim yoksa lütfen arayın sorun ? bu gönderdiğiniz ayran 90 ₺ ediyormu susurşuk ediyordu .. ikinci siparişim daha ve bittiniz ..
