Restoran_Adi,Yorum,Restoran_Link,new_Yorum
Nefis Pide Pizza Lahmacun (Mecidiyeköy),sipariş teslim edilmedi,https://tgoyemek.com/restoranlar/337410,sipariş teslim edilmedi
Nefis Pide Pizza Lahmacun (Mecidiyeköy),Buz gibi geldi tadı bele yok,https://tgoyemek.com/restoranlar/337410,Buz gibi geldi tadı bele yok
Nefis Pide Pizza Lahmacun (Mecidiyeköy),Çok kötü geç geldi,https://tgoyemek.com/restoranlar/337410,Çok kötü geç geldi
Nefis Pide Pizza Lahmacun (Mecidiyeköy),arkadaşlar lahmacun fena değildi ama pide inanin çok kötüydü pide kesinlikle soylemeyin,https://tgoyemek.com/restoranlar/337410,arkadaşlar lahmacun fena değildi ama pide inanin çok kötüydü pide kesinlikle soylemeyin
Nefis Pide Pizza Lahmacun (Mecidiyeköy),1 acısız 1 acılı 1 kasarlı acılı söyledim 3 tane acısız geldi 3 acısız isteseydim 3 yazardı keske bi kontrol etseniz yemekleri paketlerken kasarlı birşey digerlerinden farklı durur herhalde,https://tgoyemek.com/restoranlar/337410,1 acısız 1 acılı 1 kasarlı acılı söyledim 3 tane acısız geldi 3 acısız isteseydim 3 yazardı keske bi kontrol etseniz yemekleri paketlerken kasarlı birşey digerlerinden farklı durur herhalde
Nefis Pide Pizza Lahmacun (Mecidiyeköy),Kuriye hızlıydı ama lezzet ürün kalitesi berbat.,https://tgoyemek.com/restoranlar/337410,Kuriye hızlıydı ama lezzet ürün kalitesi berbat.
Nefis Pide Pizza Lahmacun (Mecidiyeköy),Pide geldiğinde resmen donmuştu ve ette tuhaf bi tat vardı çiğköftenin yanına lavaş ve nar ekşisi yazmışlar ama sadece marul geldi,https://tgoyemek.com/restoranlar/337410,Pide geldiğinde resmen donmuştu ve ette tuhaf bi tat vardı çiğköftenin yanına lavaş ve nar ekşisi yazmışlar ama sadece marul geldi
Nefis Pide Pizza Lahmacun (Mecidiyeköy),Her şey güzeldi fakat bence plastik tabakta değil karton kutuda yapın servisi elinize sağlık,https://tgoyemek.com/restoranlar/337410,Her şey güzeldi fakat bence plastik tabakta değil karton kutuda yapın servisi elinize sağlık
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"Siparişim 1,5 saatte bile gelmedi",https://tgoyemek.com/restoranlar/337410,"Siparişim 1,5 saatte bile gelmedi"
Nefis Pide Pizza Lahmacun (Mecidiyeköy),tahmin edilen sürenin 2 katında bile gelmedi,https://tgoyemek.com/restoranlar/337410,tahmin edilen sürenin 2 katında bile gelmedi
Nefis Pide Pizza Lahmacun (Mecidiyeköy),sipariş 1.5 saatte geldi ve gelmeden çok önce teslim edildi işaretlendi. taş fırınların pizzası güzel olur diye söyledik ama güzel değildi maalesef. çorbanın yanında kaşık da gönderilmemişti,https://tgoyemek.com/restoranlar/337410,sipariş 1.5 saatte geldi ve gelmeden çok önce teslim edildi işaretlendi. taş fırınların pizzası güzel olur diye söyledik ama güzel değildi maalesef. çorbanın yanında kaşık da gönderilmemişti
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"ailemle birlikte sipariş açtık, sıcacık ve doyurucu olmasıyla keyifli bir öğün oldu",https://tgoyemek.com/restoranlar/337410,"ailemle birlikte sipariş açtık, sıcacık ve doyurucu olmasıyla keyifli bir öğün oldu"
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"Arkadaşlarım geldiğinde onlara da sipariş verdik, herkes sıcak ve lezzetli olduğunu görünce çok mutlu oldu",https://tgoyemek.com/restoranlar/337410,"Arkadaşlarım geldiğinde onlara da sipariş verdik, herkes sıcak ve lezzetli olduğunu görünce çok mutlu oldu"
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"hafif bir şeyler denemek istedim, sipariş tam istediğim gibi taptazeydi",https://tgoyemek.com/restoranlar/337410,"hafif bir şeyler denemek istedim, sipariş tam istediğim gibi taptazeydi"
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"Sıcak ve taze, limon ve yeşillik ile birlikte nefis bir lezzet deneyimi sundu.",https://tgoyemek.com/restoranlar/337410,"Sıcak ve taze, limon ve yeşillik ile birlikte nefis bir lezzet deneyimi sundu."
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"Her lokmada lezzeti hissediliyordu, hamur çıtır ve iç harcı doyurucuydu.",https://tgoyemek.com/restoranlar/337410,"Her lokmada lezzeti hissediliyordu, hamur çıtır ve iç harcı doyurucuydu."
Nefis Pide Pizza Lahmacun (Mecidiyeköy),İncecik hamur ve bol malzemesiyle mükemmel bir tat yakalanmıştı.,https://tgoyemek.com/restoranlar/337410,İncecik hamur ve bol malzemesiyle mükemmel bir tat yakalanmıştı.
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"Lahmacun geldiğinde hala sıcaktı, limon ve yeşillik aroması tadını tamamlamıştı.",https://tgoyemek.com/restoranlar/337410,"Lahmacun geldiğinde hala sıcaktı, limon ve yeşillik aroması tadını tamamlamıştı."
Nefis Pide Pizza Lahmacun (Mecidiyeköy),"Baharat oranı tam kararında, hamuru yanmamış ve porsiyonu oldukça yeterliydi.",https://tgoyemek.com/restoranlar/337410,"Baharat oranı tam kararında, hamuru yanmamış ve porsiyonu oldukça yeterliydi."
Hungry Birds (Maslak),Eksik ürüm teslim edildi,https://tgoyemek.com/restoranlar/203339,Eksik ürüm teslim edildi
Hungry Birds (Maslak),"şawarma yollanmadi,bitmiş, Kabse pilavi olmamiş, kac defa yedim ama bu kabse degildi, ayip yani. falafel mukemmeldi",https://tgoyemek.com/restoranlar/203339,"şawarma yollanmadi,bitmiş, Kabse pilavi olmamiş, kac defa yedim ama bu kabse degildi, ayip yani. falafel mukemmeldi"
Hungry Birds (Maslak),Eksik sipariş,https://tgoyemek.com/restoranlar/203339,Eksik sipariş
Hungry Birds (Maslak),Kesinlikle tavsiye etmiyorum. Patateslerin hepsi sert ve bayattı. Patsonun içindekilerde dahil. Verdiğim paraya pişman oldum. Görsele aldanmayın beklentilerin çok altında.,https://tgoyemek.com/restoranlar/203339,Kesinlikle tavsiye etmiyorum. Patateslerin hepsi sert ve bayattı. Patsonun içindekilerde dahil. Verdiğim paraya pişman oldum. Görsele aldanmayın beklentilerin çok altında.
Hungry Birds (Maslak),gayet güzel ama patatesler atta ezilmişti,https://tgoyemek.com/restoranlar/203339,gayet güzel ama patatesler atta ezilmişti
Hungry Birds (Maslak),menü söylüyorum patates neredeyse koyulmamış o kadar az ki içicek söylüyorum eksik geliyor üstüne bir de sipariş geç geliyor.,https://tgoyemek.com/restoranlar/203339,menü söylüyorum patates neredeyse koyulmamış o kadar az ki içicek söylüyorum eksik geliyor üstüne bir de sipariş geç geliyor.
Hungry Birds (Maslak),Lezzetliydi sıcak geldi paketlemesi de başarılı,https://tgoyemek.com/restoranlar/203339,Lezzetliydi sıcak geldi paketlemesi de başarılı
Hungry Birds (Maslak),"Yemekler çok lezzetli, teşekkür ederim. Sadece açılış saati biraz geç oluyor (14:00). Daha erken açılması çok güzel olurdu.",https://tgoyemek.com/restoranlar/203339,"Yemekler çok lezzetli, teşekkür ederim. Sadece açılış saati biraz geç oluyor (14:00). Daha erken açılması çok güzel olurdu."
Hungry Birds (Maslak),Güzel ekmeği ve doyurucuydu çıtır tavuk değildi tavuğu ondan. Bir puan kırdım,https://tgoyemek.com/restoranlar/203339,Güzel ekmeği ve doyurucuydu çıtır tavuk değildi tavuğu ondan. Bir puan kırdım
Hungry Birds (Maslak),hayatımda yediğim en kötü patates kızartması ve soğan halkası Burger basli başına felaket.,https://tgoyemek.com/restoranlar/203339,hayatımda yediğim en kötü patates kızartması ve soğan halkası Burger basli başına felaket.
Hungry Birds (Maslak),Harika çocuklar da çok seviyor,https://tgoyemek.com/restoranlar/203339,Harika çocuklar da çok seviyor
Hungry Birds (Maslak),"Gayet lezzetli elinize sağlık, sadece patatesi az geliyo",https://tgoyemek.com/restoranlar/203339,"Gayet lezzetli elinize sağlık, sadece patatesi az geliyo"
Hungry Birds (Maslak),şaka mı bu anlamıyorum peçete ve kaşık koymak bu kadar mı zor ustelik not kismina özellikle yazmisim pecete ve kasik istiyorum diye kulagimla yicem galiba pilavi shawarma ise soguk ve kuru geldi anlamıyorum gerçekten,https://tgoyemek.com/restoranlar/203339,şaka mı bu anlamıyorum peçete ve kaşık koymak bu kadar mı zor ustelik not kismina özellikle yazmisim pecete ve kasik istiyorum diye kulagimla yicem galiba pilavi shawarma ise soguk ve kuru geldi anlamıyorum gerçekten
Hungry Birds (Maslak),lezzeti iyi güzel ürünler ztn süper kalitede gayet iyi ama gelelim servise pilav istedim kaşık gondermemissiniz nasil yememi bekliyorsunuz kulagimla mi yicem peçetede yok lütfen bunları dikkat edelim,https://tgoyemek.com/restoranlar/203339,lezzeti iyi güzel ürünler ztn süper kalitede gayet iyi ama gelelim servise pilav istedim kaşık gondermemissiniz nasil yememi bekliyorsunuz kulagimla mi yicem peçetede yok lütfen bunları dikkat edelim
Hungry Birds (Maslak),"Doyurucu, ortalama burger",https://tgoyemek.com/restoranlar/203339,"Doyurucu, ortalama burger"
Hungry Birds (Maslak),Taze ve sıcak geldi. Teşekkürler,https://tgoyemek.com/restoranlar/203339,Taze ve sıcak geldi. Teşekkürler
Hungry Birds (Maslak),Bu restoranı genel olarak beğeniyorum her seferinde sıcak geliyor. Kapalı burgerleri çok iyi.,https://tgoyemek.com/restoranlar/203339,Bu restoranı genel olarak beğeniyorum her seferinde sıcak geliyor. Kapalı burgerleri çok iyi.
Hungry Birds (Maslak),tesekkurlerr,https://tgoyemek.com/restoranlar/203339,tesekkurlerr
Hungry Birds (Maslak),Tadı güzeldi. Fiyatlar bi tık pahalı,https://tgoyemek.com/restoranlar/203339,Tadı güzeldi. Fiyatlar bi tık pahalı
Hungry Birds (Maslak),"Teslimat falan her şey iyiydi yalnızca shawarma'nın tadında bi limonilik var ve tavuklar aşırı kızarmış oldukları için çok sert oluyor. Buna dikkat etmenizi öneririm , iyi çalışmalar.",https://tgoyemek.com/restoranlar/203339,"Teslimat falan her şey iyiydi yalnızca shawarma'nın tadında bi limonilik var ve tavuklar aşırı kızarmış oldukları için çok sert oluyor. Buna dikkat etmenizi öneririm , iyi çalışmalar."
Urfa Kürek Pide Lahmacun (Çeliktepe),Lahmacun siparişi verdim yeşillik çok az çatal tuz peçete yok malzeme içi sadece soğan ve salçadan oluşmakta pişmemiş hamur şeklindeydi direk hamur tadını alabilirsiniz lokanta sahibinin kendini bi gözden geçirmesi gerekiyor biz ne yapıyoruz diye sipariş verenler ise bunu yiyeceğine aç kalırım daha iyi (lahmacun siparişi verdim bundan bahsediyorm),https://tgoyemek.com/restoranlar/372973,Lahmacun siparişi verdim yeşillik çok az çatal tuz peçete yok malzeme içi sadece soğan ve salçadan oluşmakta pişmemiş hamur şeklindeydi direk hamur tadını alabilirsiniz lokanta sahibinin kendini bi gözden geçirmesi gerekiyor biz ne yapıyoruz diye sipariş verenler ise bunu yiyeceğine aç kalırım daha iyi (lahmacun siparişi verdim bundan bahsediyorm)
Urfa Kürek Pide Lahmacun (Çeliktepe),"Sıcacık geldi, gayet lezzetliydi. Ellerinize sağlık.",https://tgoyemek.com/restoranlar/372973,"Sıcacık geldi, gayet lezzetliydi. Ellerinize sağlık."
Urfa Kürek Pide Lahmacun (Çeliktepe),Siparişim teslim edildi yazıldı ve 10 dakika sonra geldi soğuktu ve yağı damağımıza yapıştı kıymasından da sürekli yağ temizledik.,https://tgoyemek.com/restoranlar/372973,Siparişim teslim edildi yazıldı ve 10 dakika sonra geldi soğuktu ve yağı damağımıza yapıştı kıymasından da sürekli yağ temizledik.
Urfa Kürek Pide Lahmacun (Çeliktepe),servis istedik gelmedi 9 adet söyledik bizi 2 salata gelmis sadece marul maydanoz vardı yetersiz,https://tgoyemek.com/restoranlar/372973,servis istedik gelmedi 9 adet söyledik bizi 2 salata gelmis sadece marul maydanoz vardı yetersiz
Urfa Kürek Pide Lahmacun (Çeliktepe),lahmacun soğuk geldi içli köfte ise hem soğuk hem yanık geldi şimdiye kadar yediğim en kötü içli köfteydi,https://tgoyemek.com/restoranlar/372973,lahmacun soğuk geldi içli köfte ise hem soğuk hem yanık geldi şimdiye kadar yediğim en kötü içli köfteydi
Urfa Kürek Pide Lahmacun (Çeliktepe),abi gerçekten çok kötüydü bu yorumu kötülük için değil senin için yazıyorum iki ısırık aldım gerisini çöpe attım lütfen hamurunuzu düzeltin,https://tgoyemek.com/restoranlar/372973,abi gerçekten çok kötüydü bu yorumu kötülük için değil senin için yazıyorum iki ısırık aldım gerisini çöpe attım lütfen hamurunuzu düzeltin
Urfa Kürek Pide Lahmacun (Çeliktepe),Lezzet olarak beğendik fakat yanında gönderilen yeşillikler maalesef taze değildi,https://tgoyemek.com/restoranlar/372973,Lezzet olarak beğendik fakat yanında gönderilen yeşillikler maalesef taze değildi
Urfa Kürek Pide Lahmacun (Çeliktepe),"Lahmacun yemeyen ben, lahmacun yemeye başladım teşekkürler🙏",https://tgoyemek.com/restoranlar/372973,"Lahmacun yemeyen ben, lahmacun yemeye başladım teşekkürler🙏"
Urfa Kürek Pide Lahmacun (Çeliktepe),lezzetliydi ellerinize sağlık,https://tgoyemek.com/restoranlar/372973,lezzetliydi ellerinize sağlık
Urfa Kürek Pide Lahmacun (Çeliktepe),Yok kanka yemin ederim Sakarya’dan daha hızlı getiririm bu ne yavaşlık,https://tgoyemek.com/restoranlar/372973,Yok kanka yemin ederim Sakarya’dan daha hızlı getiririm bu ne yavaşlık
Urfa Kürek Pide Lahmacun (Çeliktepe),Hamur büyük malzeme az en azından hamur küçük malzeme aynı olsa daha dolu dolu damak zevkine hitap eder büyük hamur ise eğer pidede malzeme her yeri kapatsın dolu olsun isterim,https://tgoyemek.com/restoranlar/372973,Hamur büyük malzeme az en azından hamur küçük malzeme aynı olsa daha dolu dolu damak zevkine hitap eder büyük hamur ise eğer pidede malzeme her yeri kapatsın dolu olsun isterim
Urfa Kürek Pide Lahmacun (Çeliktepe),Acili seçimini bot bölümüne yazın demişsiniz yazdım. Ama yine acili gelmedi,https://tgoyemek.com/restoranlar/372973,Acili seçimini bot bölümüne yazın demişsiniz yazdım. Ama yine acili gelmedi
Urfa Kürek Pide Lahmacun (Çeliktepe),çok tuzlu etinde bi sorun var kesin,https://tgoyemek.com/restoranlar/372973,çok tuzlu etinde bi sorun var kesin
Urfa Kürek Pide Lahmacun (Çeliktepe),Tırt. Restoranı arıyorsun ulaşamıyorsun.,https://tgoyemek.com/restoranlar/372973,Tırt. Restoranı arıyorsun ulaşamıyorsun.
Urfa Kürek Pide Lahmacun (Çeliktepe),"Lahmacun gerçekten harikaydı, tazeliği ve lezzetiyle tam not aldı",https://tgoyemek.com/restoranlar/372973,"Lahmacun gerçekten harikaydı, tazeliği ve lezzetiyle tam not aldı"
Urfa Kürek Pide Lahmacun (Çeliktepe),"Sipariş eksiksiz ulaştı, hem hızdan hem lezzetten memnun kaldım",https://tgoyemek.com/restoranlar/372973,"Sipariş eksiksiz ulaştı, hem hızdan hem lezzetten memnun kaldım"
Urfa Kürek Pide Lahmacun (Çeliktepe),"Baharatları yerindeydi, hamuru güzel pişmişti ve doyurucuydu",https://tgoyemek.com/restoranlar/372973,"Baharatları yerindeydi, hamuru güzel pişmişti ve doyurucuydu"
Urfa Kürek Pide Lahmacun (Çeliktepe),"Sunum gayet güzeldi, paketleme düzenli ve temizdi",https://tgoyemek.com/restoranlar/372973,"Sunum gayet güzeldi, paketleme düzenli ve temizdi"
Urfa Kürek Pide Lahmacun (Çeliktepe),"Lahmacun çok lezzetliydi, her lokmasında et tadını hissettim 😊",https://tgoyemek.com/restoranlar/372973,"Lahmacun çok lezzetliydi, her lokmasında et tadını hissettim 😊"
Urfa Kürek Pide Lahmacun (Çeliktepe),"Sipariş zamanında geldi, ürün sıcak ve güzel paketlenmişti",https://tgoyemek.com/restoranlar/372973,"Sipariş zamanında geldi, ürün sıcak ve güzel paketlenmişti"
Paparino (Fatih Sultan Mehmet),pizzalarınızı çok beğeniyordum gittikleri için üzülmüştüm ama sonunda makarnalarınıza da şans vermek istedim her zamanki gibi hızlı ve sıcak geldi fiyatını biraz fazla bulduk ama tadları başarılı umarım pizzalarınız döner 🫶,https://tgoyemek.com/restoranlar/184289,pizzalarınızı çok beğeniyordum gittikleri için üzülmüştüm ama sonunda makarnalarınıza da şans vermek istedim her zamanki gibi hızlı ve sıcak geldi fiyatını biraz fazla bulduk ama tadları başarılı umarım pizzalarınız döner 🫶
Paparino (Fatih Sultan Mehmet),Yemekler çok lezzetliydi. Teşekkür ederim,https://tgoyemek.com/restoranlar/184289,Yemekler çok lezzetliydi. Teşekkür ederim
Paparino (Fatih Sultan Mehmet),ürün çok soğuk geldi ancak fırında ısıttık. bir buçuk saatte gelmesi kötü olmuş. tiramisu güzeldi,https://tgoyemek.com/restoranlar/184289,ürün çok soğuk geldi ancak fırında ısıttık. bir buçuk saatte gelmesi kötü olmuş. tiramisu güzeldi
Paparino (Fatih Sultan Mehmet),"Mascarpone tadı hiç yok , krema gibi",https://tgoyemek.com/restoranlar/184289,"Mascarpone tadı hiç yok , krema gibi"
Paparino (Fatih Sultan Mehmet),Çok lezzetliydi notlara da malzemesi bol olsun yazmıştım dikkat etmişler teşekkürler 😊,https://tgoyemek.com/restoranlar/184289,Çok lezzetliydi notlara da malzemesi bol olsun yazmıştım dikkat etmişler teşekkürler 😊
Paparino (Fatih Sultan Mehmet),Ellerinize sağlık her şey çok lezzetli. Ama keşke notumu dikkate alıp servis de gönderseydiniz :'),https://tgoyemek.com/restoranlar/184289,Ellerinize sağlık her şey çok lezzetli. Ama keşke notumu dikkate alıp servis de gönderseydiniz :')
Paparino (Fatih Sultan Mehmet),"Lasagnedaki kıymayı ve soğanı beğenmedin, creme brulee üzerindeki şeker eritilmesi güzel değildi. Beğenmedim maalesef",https://tgoyemek.com/restoranlar/184289,"Lasagnedaki kıymayı ve soğanı beğenmedin, creme brulee üzerindeki şeker eritilmesi güzel değildi. Beğenmedim maalesef"
Paparino (Fatih Sultan Mehmet),Hiç beklemiyordum bu kadar iyi olmasını iki pizza da çok lezzetli ve doyurucu,https://tgoyemek.com/restoranlar/184289,Hiç beklemiyordum bu kadar iyi olmasını iki pizza da çok lezzetli ve doyurucu
Paparino (Fatih Sultan Mehmet),fena değil,https://tgoyemek.com/restoranlar/184289,fena değil
Paparino (Fatih Sultan Mehmet),Bol malzemeli ve lezzetliydi,https://tgoyemek.com/restoranlar/184289,Bol malzemeli ve lezzetliydi
Paparino (Fatih Sultan Mehmet),"Lotus mag aldım mcvites mag geldi her karamelli bisküvi lotus değil bu bir ayıptır. Lotus adı altında satıyorsanız öyle yollamak zorundasınız ve bu yüzden bir daha sipariş vermeyeceğim. Creme brulee yeterince yanık değil kıvamıda iyi değil daha katı olmalıydı, vanilya çubuğunun posasınımı kullandılar gözüken parçacıklar kadar lezzetli değildi.",https://tgoyemek.com/restoranlar/184289,"Lotus mag aldım mcvites mag geldi her karamelli bisküvi lotus değil bu bir ayıptır. Lotus adı altında satıyorsanız öyle yollamak zorundasınız ve bu yüzden bir daha sipariş vermeyeceğim. Creme brulee yeterince yanık değil kıvamıda iyi değil daha katı olmalıydı, vanilya çubuğunun posasınımı kullandılar gözüken parçacıklar kadar lezzetli değildi."
